"germination_position_ID","species","functional_group","date_sowing","date_measurement","collector","seed_origin","variable","value"
"CHE.lo.exp2.ambi.vege.01.119","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.119","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.119","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.120","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.120","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.120","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.121","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.121","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",0
"CHE.lo.exp2.ambi.vege.01.121","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.122","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.122","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",2
"CHE.lo.exp2.ambi.vege.01.122","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",0
"CHE.lo.exp2.ambi.vege.01.123","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.vege.01.123","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",2
"CHE.lo.exp2.ambi.vege.01.123","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.vege.01.124","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.vege.01.124","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",6
"CHE.lo.exp2.ambi.vege.01.124","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",1
"CHE.lo.exp2.ambi.vege.01.125","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.vege.01.125","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",7
"CHE.lo.exp2.ambi.vege.01.125","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",0
"CHE.lo.exp2.ambi.bare.01.001","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.001","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.001","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.002","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.002","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.002","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.003","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.003","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.003","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.004","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.004","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.004","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.005","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.005","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.005","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.006","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.006","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.006","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.007","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",3
"CHE.lo.exp2.ambi.bare.01.007","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.007","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.008","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.008","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.008","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.009","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.bare.01.009","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.009","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.010","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",3
"CHE.lo.exp2.ambi.bare.01.010","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.010","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.011","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.011","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.011","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.012","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",4
"CHE.lo.exp2.ambi.bare.01.012","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.012","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.013","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",3
"CHE.lo.exp2.ambi.bare.01.013","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",1
"CHE.lo.exp2.ambi.bare.01.013","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",5
"CHE.lo.exp2.ambi.bare.01.014","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.014","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.014","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.015","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.015","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.015","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.016","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.016","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.016","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.017","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.017","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",1
"CHE.lo.exp2.ambi.bare.01.017","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.018","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.018","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.018","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.019","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",3
"CHE.lo.exp2.ambi.bare.01.019","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.019","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.020","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.bare.01.020","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.020","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.021","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",3
"CHE.lo.exp2.ambi.bare.01.021","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.021","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.022","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.022","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.022","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.023","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.023","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.023","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.024","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.024","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.024","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.025","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.025","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.025","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.026","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.026","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.026","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.027","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.027","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.027","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.028","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",2
"CHE.lo.exp2.ambi.bare.01.028","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.028","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.029","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.029","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.029","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.030","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.030","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.030","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.031","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.031","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.031","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.032","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.032","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.032","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.033","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",5
"CHE.lo.exp2.ambi.bare.01.033","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.033","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.034","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.034","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.034","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.035","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.035","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.035","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.036","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.036","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.036","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.037","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.037","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.037","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.038","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.038","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.038","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.039","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.039","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.039","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.040","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.bare.01.040","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.040","daucar","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.041","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.041","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.041","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.042","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",4
"CHE.lo.exp2.ambi.bare.01.042","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.042","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.043","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.043","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.043","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.044","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.044","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.044","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.045","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.045","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.045","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.046","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.046","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.046","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.047","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.047","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.047","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.048","scacol","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.048","scacol","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.048","scacol","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.049","silvul","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.049","silvul","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.049","silvul","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",5
"CHE.lo.exp2.ambi.bare.01.050","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.050","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.050","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.051","plamed","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",2
"CHE.lo.exp2.ambi.bare.01.051","plamed","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.051","plamed","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.052","salpra","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.052","salpra","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.052","salpra","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.053","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.053","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.053","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.054","cenjac","forb",2022-10-10,2022-11-11,"EI","commercial","autumn_count",1
"CHE.lo.exp2.ambi.bare.01.054","cenjac","forb",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.054","cenjac","forb",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.055","broere","graminoid",2022-10-10,2022-11-11,"EI","commercial","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.055","broere","graminoid",2022-10-10,2023-05-10,"EI","commercial","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.055","broere","graminoid",2022-10-10,2023-08-22,"EI","commercial","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.056","hypper","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.056","hypper","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.056","hypper","forb",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.057","medlup","legume",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.057","medlup","legume",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.057","medlup","legume",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.058","brapin","graminoid",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.058","brapin","graminoid",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
"CHE.lo.exp2.ambi.bare.01.058","brapin","graminoid",2022-10-10,2023-08-22,"EI","collected","peak_count",NA
"CHE.lo.exp2.ambi.bare.01.059","daucar","forb",2022-10-10,2022-11-11,"EI","collected","autumn_count",0
"CHE.lo.exp2.ambi.bare.01.059","daucar","forb",2022-10-10,2023-05-10,"EI","collected","spring_count",NA
