"plot_id","releve_id","obs_id","year","month","day","x","y","geometry","xy_precision","altitude_min","altitude_max","aspect","slope","surface","taxon_id","taxon_global","author_global","taxon_no_global","taxon_level","taxon_CH","author_CH","taxon_no_isfs","family","determinavit_cf","specimen_type","species_cover","phenology","total_cover","trees_cover","shrubs_cover","herbaceous_cover","moss_cover","crypto_cover","lichens_cover","algae_cover","litter_cover","soil_cover","rocks_cover","water_cover","open_close","releve_stratum","soil_depth_1","soil_depth_2","soil_depth_3","soil_depth_4","soil_depth_5","soil_depth_6","soil_depth_7","soil_depth_8","soil_depth_9","soil_depth_10","observer_initials","locality_descript","comments"
"65.CID",2977354,14898593,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1027790,"Luzula multiflora","(Ehrh.) Lej.","769868","species","Luzula multiflora","(Ehrh.) Lej.",247100,"Juncaceae","-",NA,0.1,"D",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898585,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1047630,"Trifolium repens","L.","208384","species","Trifolium repens","L.",427100,"Fabaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898575,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1015040,"Deschampsia cespitosa","(L.) P.Beauv.","854193","species","Deschampsia cespitosa","(L.) P.",134800,"Poaceae","-",NA,0.1,"D",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898565,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1027130,"Linum catharticum","L.","358626","species","Linum catharticum","L.",241100,"Linaceae","-",NA,0.1,"F",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898541,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1020520,"Galium mollugo","L.","960873","species","Galium mollugo","L.",178900,"Rubiaceae","-",NA,0.1,"B",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898531,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1003960,"Anthoxanthum odoratum","L.","839912","aggr.","Anthoxanthum odoratum aggr.",NA,35500,"Poaceae","-",NA,0.1,"D",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898519,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1033330,"Phleum alpinum","L.","881661","aggr.","Phleum alpinum aggr.",NA,298900,"Poaceae","-",NA,0.1,"D",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898508,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1026710,"Leucanthemum vulgare","Lam.","37102","aggr.","Leucanthemum vulgare aggr.",NA,236905,"Asteraceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898497,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1035720,"Potentilla aurea","L.","992674","species","Potentilla aurea","L.",321300,"Rosaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898486,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1033670,"Phyteuma orbiculare","L.","809266","species","Phyteuma orbiculare","L.",301800,"Campanulaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898462,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1033970,"Pimpinella saxifraga","L.","385605","species","Pimpinella saxifraga","L.",304000,"Apiaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898416,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1025810,"Larix decidua","Mill.","1616552","species","Larix decidua","Mill.",227200,"Pinaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898404,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1022390,"Avenula pubescens","(Huds.) Dumort.","844441","species","Helictotrichon pubescens","(Huds.) Pilg.",196800,"Poaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898393,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1035790,"Potentilla crantzii","(Crantz) Fritsch","981492","species","Potentilla crantzii","(Crantz) Fritsch",322100,"Rosaceae","-",NA,0.1,"V",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.CID",2977354,14898383,2023,7,24,9.49327425,46.88014561,"POINT(9.493274314338745 46.880145636751685)",4,1716.4,1720,160,31,4,1034650,"Poa pratensis","L.","885096","aggr.","Poa pratensis aggr.",NA,310900,"Poaceae","-",NA,0.1,"O",98,65,0,95,3,0,1,0,2,2,1,0,"open","herbaceous","24","24","20","13","15","9","26","22","17","13","KC, LDR","Pasture, plot below a Larix tree",NA
"65.OID",2979334,15054288,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1019450,"Festuca quadriflora","Honck.","863496","species","Festuca quadriflora","Honck.",170000,"Poaceae","-",NA,20,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054324,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1001420,"Alchemilla conjuncta","Bab.","989884","superaggr.","Alchemilla conjuncta superaggr.",NA,12000,"Rosaceae","-",NA,12,"S",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054311,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1001060,"Alpagrostis alpina","(Scop.) P.M.Peterson, Romasch., Soreng & Sylvester","1455153","species","Agrostis alpina","Scop.",8400,"Poaceae","-",NA,10,"E",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054320,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1034280,"Plantago atrata","Hoppe","481453","species","Plantago atrata","Hoppe",307250,"Plantaginaceae","-",NA,7,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054297,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1022140,"Helianthemum oelandicum subsp. alpestre","(Jacq.) Ces.","1477015","species","Helianthemum alpestre","(Jacq.) DC.",194300,"Cistaceae","-",NA,6,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054314,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1019470,"Festuca rubra","L.","863572","aggr.","Festuca rubra aggr.",NA,170200,"Poaceae","-",NA,5,"S",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054313,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1004070,"Anthyllis vulneraria","L.","207482","species","Anthyllis vulneraria","L.",36790,"Fabaceae","-",NA,5,"FD",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054283,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1021540,"Geum montanum","L.","1008689","species","Geum montanum","L.",189400,"Rosaceae","-",NA,4,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054289,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1040990,"Salix retusa","L.","921766","species","Salix retusa","L.",366200,"Salicaceae","-",NA,3.5,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054282,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1023680,"Homogyne alpina","(L.) Cass.","68568","species","Homogyne alpina","(L.) Cass.",207300,"Asteraceae","-",NA,3.5,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054323,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1027520,"Lotus corniculatus","L.","207542","species","Lotus corniculatus","L.",244400,"Fabaceae","-",NA,3,"DS",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054305,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1010340,"Carex sempervirens","Vill.","346054","species","Carex sempervirens","Vill.",93900,"Cyperaceae","-",NA,3,"S",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054298,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1015860,"Dryas octopetala","L.","987292","species","Dryas octopetala","L.",142500,"Rosaceae","-",NA,3,"SE",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054317,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1036230,"Primula farinosa","L.","477249","species","Primula farinosa","L.",326200,"Primulaceae","-",NA,2,"SE",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054315,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1046830,"Thymus praecox","Opiz","319494","species","Thymus praecox","Opiz",420750,"Lamiaceae","-",NA,1.5,"DS",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054319,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1044540,"Soldanella alpina","L.","497106","species","Soldanella alpina","L.",400600,"Primulaceae","-",NA,1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054304,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1034470,"Poa alpina","L.","883128","species","Poa alpina","L.",309000,"Poaceae","-",NA,1,"S",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054300,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1005660,"Aster bellidiastrum","(L.) Scop.","1663604","species","Aster bellidiastrum","(L.) Scop.",52000,"Asteraceae","-",NA,1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054296,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1022180,"Helianthemum nummularium","(L.) Mill.","1577356","species","Helianthemum nummularium","(L.) Mill.",194895,"Cistaceae","-",NA,1,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054295,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1003540,"Androsace chamaejasme","Wulfen","527967","species","Androsace chamaejasme","Wulfen",31800,"Primulaceae","-",NA,1,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054293,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1010090,"Carex ornithopoda","Willd.","344473","species","Carex ornithopoda","Willd.",91200,"Cyperaceae","-",NA,1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054322,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1037710,"Ranunculus montanus","Willd.","456976","species","Ranunculus montanus","Willd.",339500,"Ranunculaceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054310,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1013630,"Crepis aurea","(L.) Cass.","23499","species","Crepis aurea","(L.) Cass.",123000,"Asteraceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054301,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1047600,"Trifolium pratense","L.","208376","species","Trifolium pratense","L.",426895,"Fabaceae","-",NA,0.5,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054294,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1002440,"Alchemilla vulgaris","L.","998276","aggr.","Alchemilla vulgaris aggr.",NA,21100,"Rosaceae","-",NA,0.5,"SE",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054321,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1018600,"Euphrasia picta","Wimm.","1122344","species","Euphrasia minima","Schleich.",162750,"Orobanchaceae","-",NA,0.1,"F",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054318,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1043100,"Selaginella selaginoides","(L.) P.Beauv. ex Schrank & Mart.","1104122","species","Selaginella selaginoides","(L.) Schrank",386300,"Selaginellaceae","-",NA,0.1,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054316,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1035720,"Potentilla aurea","L.","992674","species","Potentilla aurea","L.",321300,"Rosaceae","-",NA,0.1,"E",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054312,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1006060,"Athamanta cretensis","L.","548831","species","Athamanta cretensis","L.",55400,"Apiaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054309,2023,8,23,9.461218329,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1023490,"Hieracium villosum","Jacq.","136983","aggr.","Hieracium villosum aggr.",NA,205900,"Asteraceae","-","herbar specimen",0.1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054308,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1049280,"Veronica fruticulosa","L.","419917","species","Veronica fruticulosa","L.",441800,"Plantaginaceae","-",NA,0.1,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054307,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1008650,"Campanula scheuchzeri","Vill.","820596","species","Campanula scheuchzeri","Vill.",77200,"Campanulaceae","-",NA,0.1,"D",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054306,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1035170,"Bistorta vivipara","(L.) Delarbre","559536","species","Polygonum viviparum","L.",315800,"Polygonaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054303,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1020390,"Galium anisophyllon","Vill.","959662","species","Galium anisophyllon","Vill.",177500,"Rubiaceae","-",NA,0.1,"SE",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054302,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1047630,"Trifolium repens","L.","208384","species","Trifolium repens","L.",427100,"Fabaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
"65.OID",2979334,15054299,2023,8,23,9.46121833,46.873055,"POINT(9.461218328736917 46.873054998901495)",1,2219.8,NA,218,25,4,1042120,"Scabiosa lucida","Vill.","493825","species","Scabiosa lucida","Vill.",377100,"Caprifoliaceae","-",NA,0.1,"V",93,0,0,93,1,1,1,0,3,3,1,0,"open","herbaceous","7","5","10","8","15","7","4","4","10","3","CB, LDR","Grazed alpine pasture with little cow disturbance",NA
