"unique_plant_ID","species","functional_group","date_measurement","date_planting","collector","survival","height_vegetative_str","height_reproductive_str","height_vegetative","height_reproductive","vegetative_width","height_nathan","stem_diameter","leaf_length1","leaf_length2","leaf_length3","leaf_width","petiole_length","number_leaves","number_tillers","number_branches","number_leafclusters","number_flowers","mean_inflorescence_size","herbivory"
"CHE.hi.ambi.vege.wf.01.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",47,NA,32,NA,NA,NA,NA,39,38,33,NA,NA,5,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.bare.wf.01.19.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",81,NA,64,NA,NA,NA,NA,80,80,74,NA,NA,37,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.01.26.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",93,NA,47,NA,NA,NA,NA,72,85,73,NA,NA,34,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.01.28.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",49,NA,40,NA,NA,NA,NA,48,45,42,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.01.19.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",90,98,63,NA,NA,NA,NA,76,77,80,NA,NA,31,NA,NA,NA,1,11,"0"
"CHE.hi.warm.bare.wf.01.26.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",64,NA,27,NA,NA,NA,NA,66,66,60,NA,NA,11,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.01.28.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",64,NA,30,NA,NA,NA,NA,62,58,57,NA,NA,325,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.02.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",58,NA,23,NA,NA,NA,NA,54,49,37,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.02.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",15,NA,13,NA,NA,NA,NA,12,10,11,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.02.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",22,NA,17,NA,NA,NA,NA,18,16,13,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.02.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",41,NA,36,NA,NA,NA,NA,45,47,46,NA,NA,33,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.02.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",61,NA,48,NA,NA,NA,NA,52,53,44,NA,NA,25,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.02.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",40,NA,24,NA,NA,NA,NA,37,28,30,NA,NA,12,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.02.19.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",76,132,53,NA,NA,NA,NA,72,66,62,NA,NA,45,NA,NA,NA,1,NA,"0"
"CHE.hi.ambi.bare.wf.02.26.2","salpra","forb",2023-08-21,2021-06-22,"TL","1",80,NA,38,NA,NA,NA,NA,78,68,66,NA,NA,32,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.bare.wf.02.28.1","salpra","forb",2023-08-21,2021-06-17,"TL","1",102,NA,49,NA,NA,NA,NA,100,99,95,NA,NA,43,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.02.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",57,NA,41,NA,NA,NA,NA,50,41,49,NA,NA,8,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.02.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",49,NA,32,NA,NA,NA,NA,42,38,34,NA,NA,8,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.02.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",41,NA,35,NA,NA,NA,NA,36,35,36,NA,NA,7,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.03.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",33,NA,24,NA,NA,NA,NA,26,28,27,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.03.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",38,NA,33,NA,NA,NA,NA,37,30,36,NA,NA,5,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.vege.wf.03.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.warm.bare.wf.03.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",58,NA,35,NA,NA,NA,NA,53,58,48,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.03.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",68,NA,34,NA,NA,NA,NA,68,52,51,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.03.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",29,NA,36,NA,NA,NA,NA,22,17,17,NA,NA,34,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.03.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",27,NA,12,NA,NA,NA,NA,26,22,22,NA,NA,15,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.03.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",57,NA,18,NA,NA,NA,NA,55,48,45,NA,NA,21,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.03.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.hi.warm.vege.wf.03.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",38,NA,27,NA,NA,NA,NA,34,30,22,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.03.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",43,NA,38,NA,NA,NA,NA,39,40,37,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.03.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",46,NA,35,NA,NA,NA,NA,40,36,33,NA,NA,8,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.bare.wf.04.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",111,NA,40,NA,NA,NA,NA,109,84,85,NA,NA,44,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.04.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",31,NA,25,NA,NA,NA,NA,18,25,21,NA,NA,23,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.04.28.2","salpra","forb",2023-08-22,2021-06-23,"TL","1",40,NA,25,NA,NA,NA,NA,35,31,29,NA,NA,30,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.04.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",46,NA,27,NA,NA,NA,NA,41,34,36,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.04.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",19,NA,15,NA,NA,NA,NA,18,18,16,NA,NA,4,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.04.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",71,NA,47,NA,NA,NA,NA,63,62,63,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.04.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",50,NA,24,NA,NA,NA,NA,40,44,41,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.04.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",123,190,88,NA,NA,NA,NA,104,101,119,NA,NA,27,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.04.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",59,NA,23,NA,NA,NA,NA,64,48,55,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.04.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",39,NA,28,NA,NA,NA,NA,34,32,20,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.04.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",35,NA,21,NA,NA,NA,NA,34,27,NA,NA,NA,2,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.04.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",48,NA,34,NA,NA,NA,NA,44,40,30,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.05.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",97,NA,40,NA,NA,NA,NA,92,81,95,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.05.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",90,184,66,NA,NA,NA,NA,108,97,80,NA,NA,12,NA,NA,NA,1,68,"1"
"CHE.hi.ambi.bare.wf.05.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",84,NA,47,NA,NA,NA,NA,84,61,60,NA,NA,21,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.05.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",54,NA,34,NA,NA,NA,NA,43,40,35,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.05.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",54,NA,27,NA,NA,NA,NA,50,35,22,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.05.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",73,NA,62,NA,NA,NA,NA,63,58,56,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.05.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",51,NA,36,NA,NA,NA,NA,44,41,35,NA,NA,31,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.05.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",39,NA,18,NA,NA,NA,NA,26,27,13,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.05.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",55,NA,28,NA,NA,NA,NA,55,42,41,NA,NA,15,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.05.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",31,NA,26,NA,NA,NA,NA,24,22,18,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.05.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",41,NA,37,NA,NA,NA,NA,35,33,29,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.05.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",43,NA,23,NA,NA,NA,NA,42,36,23,NA,NA,8,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.06.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",85,NA,48,NA,NA,NA,NA,66,65,63,NA,NA,63,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.06.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",51,NA,30,NA,NA,NA,NA,46,41,43,NA,NA,34,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.06.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",67,NA,56,NA,NA,NA,NA,49,54,44,NA,NA,47,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.06.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",68,NA,37,NA,NA,NA,NA,54,48,44,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.06.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",58,NA,44,NA,NA,NA,NA,57,55,34,NA,NA,7,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.06.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",51,NA,41,NA,NA,NA,NA,46,49,41,NA,NA,8,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.06.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",19,NA,18,NA,NA,NA,NA,15,12,13,NA,NA,25,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.06.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",48,NA,22,NA,NA,NA,NA,43,41,33,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.06.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",41,NA,28,NA,NA,NA,NA,35,39,36,NA,NA,13,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.06.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",50,NA,42,NA,NA,NA,NA,39,40,26,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.06.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",42,NA,41,NA,NA,NA,NA,37,25,24,NA,NA,6,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.06.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",45,NA,24,NA,NA,NA,NA,38,37,30,NA,NA,7,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.07.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",33,NA,23,NA,NA,NA,NA,27,27,28,NA,NA,35,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.07.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",31,NA,19,NA,NA,NA,NA,31,29,31,NA,NA,18,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.07.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",31,NA,21,NA,NA,NA,NA,28,26,27,NA,NA,23,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.07.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",31,NA,25,NA,NA,NA,NA,22,21,20,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.07.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",23,NA,10,NA,NA,NA,NA,19,14,12,NA,NA,3,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.vege.wf.07.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",32,NA,18,NA,NA,NA,NA,28,23,3,NA,NA,3,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.07.19.1","salpra","forb",2023-08-21,2021-06-24,"EI","1",36,NA,23,NA,NA,NA,NA,34,28,26,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.07.26.1","salpra","forb",2023-08-21,2021-06-24,"EI","1",74,NA,62,NA,NA,NA,NA,66,67,62,NA,NA,6,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.07.28.1","salpra","forb",2023-08-21,2021-06-24,"EI","1",36,NA,22,NA,NA,NA,NA,32,28,28,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.07.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",39,NA,34,NA,NA,NA,NA,35,20,20,NA,NA,26,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.07.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",39,NA,18,NA,NA,NA,NA,41,42,47,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.07.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",31,NA,24,NA,NA,NA,NA,30,28,24,NA,NA,29,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.08.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",36,NA,18,NA,NA,NA,NA,33,28,14,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.08.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",43,NA,28,NA,NA,NA,NA,44,43,40,NA,NA,5,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.vege.wf.08.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",45,NA,26,NA,NA,NA,NA,44,40,39,NA,NA,3,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.08.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",57,NA,37,NA,NA,NA,NA,50,53,51,NA,NA,30,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.08.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",96,NA,52,NA,NA,NA,NA,91,70,74,NA,NA,21,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.08.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",59,NA,45,NA,NA,NA,NA,59,56,41,NA,NA,16,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.08.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",77,NA,35,NA,NA,NA,NA,72,70,59,NA,NA,17,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.08.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",77,NA,34,NA,NA,NA,NA,76,73,69,NA,NA,17,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.08.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",58,NA,21,NA,NA,NA,NA,61,56,45,NA,NA,11,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.08.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",42,NA,36,NA,NA,NA,NA,24,38,15,NA,NA,3,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.08.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",53,NA,42,NA,NA,NA,NA,46,48,42,NA,NA,5,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.08.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",72,NA,63,NA,NA,NA,NA,65,50,50,NA,NA,7,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.09.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",64,NA,40,NA,NA,NA,NA,56,64,60,NA,NA,21,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.09.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",55,NA,31,NA,NA,NA,NA,45,49,35,NA,NA,25,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.09.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",65,NA,28,NA,NA,NA,NA,65,52,53,NA,NA,24,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.09.19.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",17,NA,23,NA,NA,NA,NA,20,12,12,NA,NA,19,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.bare.wf.09.26.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",58,NA,20,NA,NA,NA,NA,55,38,39,NA,NA,15,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.09.28.1","salpra","forb",2023-08-22,2021-06-17,"TL","1",43,NA,22,NA,NA,NA,NA,43,39,39,NA,NA,13,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.09.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",31,NA,31,NA,NA,NA,NA,22,15,21,NA,NA,4,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.vege.wf.09.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",51,NA,23,NA,NA,NA,NA,42,41,39,NA,NA,3,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.09.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",51,NA,38,NA,NA,NA,NA,41,40,48,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.09.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",39,NA,20,NA,NA,NA,NA,29,33,31,NA,NA,7,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.09.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",37,NA,32,NA,NA,NA,NA,35,26,27,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.09.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",66,NA,41,NA,NA,NA,NA,50,36,60,NA,NA,5,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.vege.wf.10.19.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",28,NA,28,NA,NA,NA,NA,26,30,14,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.10.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",47,NA,33,NA,NA,NA,NA,45,41,44,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.vege.wf.10.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",44,NA,32,NA,NA,NA,NA,38,42,36,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.10.19.2","salpra","forb",2023-08-21,2021-07-27,"EI","1",21,NA,14,NA,NA,NA,NA,20,14,13,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.10.26.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",68,NA,41,NA,NA,NA,NA,51,67,NA,NA,NA,2,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.vege.wf.10.28.1","salpra","forb",2023-08-21,2021-06-17,"EI","1",63,NA,25,NA,NA,NA,NA,55,48,8,NA,NA,4,NA,NA,NA,NA,NA,"1"
"CHE.hi.warm.bare.wf.10.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",27,NA,22,NA,NA,NA,NA,27,25,25,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.10.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",53,NA,16,NA,NA,NA,NA,46,32,37,NA,NA,5,NA,NA,NA,NA,NA,"0"
"CHE.hi.warm.bare.wf.10.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",27,NA,27,NA,NA,NA,NA,26,27,25,NA,NA,28,NA,NA,NA,NA,NA,"0"
"CHE.hi.ambi.bare.wf.10.19.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",70,NA,44,NA,NA,NA,NA,71,67,59,NA,NA,18,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.bare.wf.10.26.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",57,NA,33,NA,NA,NA,NA,49,51,45,NA,NA,21,NA,NA,NA,NA,NA,"1"
"CHE.hi.ambi.bare.wf.10.28.1","salpra","forb",2023-08-22,2021-06-17,"EI","1",98,127,57,NA,NA,NA,NA,88,75,64,NA,NA,23,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.01.19.2","salpra","forb",2023-08-01,2021-06-22,"TL","1",192,395,153,NA,NA,NA,NA,84,102,76,NA,NA,36,NA,NA,NA,9,183,"0"
"CHE.lo.ambi.bare.wf.01.26.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",185,504,179,NA,NA,NA,NA,116,115,113,NA,NA,40,NA,NA,NA,5,217,"0"
"CHE.lo.ambi.bare.wf.01.28.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",165,316,152,NA,NA,NA,NA,70,70,63,NA,NA,31,NA,NA,NA,1,118,"0"
"CHE.lo.ambi.vege.wf.01.19.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",73,NA,42,NA,NA,NA,NA,66,70,52,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.01.26.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",14,NA,14,NA,NA,NA,NA,5,4,4,NA,NA,4,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.01.28.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",151,NA,112,NA,NA,NA,NA,137,113,147,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.02.19.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",39,NA,28,NA,NA,NA,NA,34,30,22,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.02.26.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",142,NA,108,NA,NA,NA,NA,107,105,114,NA,NA,20,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.02.28.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",101,NA,62,NA,NA,NA,NA,101,91,39,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.02.19.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",350,519,330,NA,NA,NA,NA,122,145,80,NA,NA,20,NA,NA,NA,2,130,"0"
"CHE.lo.ambi.bare.wf.02.26.2","salpra","forb",2023-08-01,2021-06-21,"TL","1",173,356,158,NA,NA,NA,NA,145,135,137,NA,NA,38,NA,NA,NA,25,124,"0"
"CHE.lo.ambi.bare.wf.02.28.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",252,523,195,NA,NA,NA,NA,133,127,129,NA,NA,86,NA,NA,NA,5,148,"0"
"CHE.lo.ambi.vege.wf.03.19.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",93,NA,56,NA,NA,NA,NA,84,87,60,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.03.26.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",131,NA,115,NA,NA,NA,NA,120,73,64,NA,NA,6,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.vege.wf.03.28.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",136,NA,51,NA,NA,NA,NA,81,68,124,NA,NA,9,NA,NA,NA,NA,NA,"0"
"CHE.lo.ambi.bare.wf.03.19.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",273,652,261,NA,NA,NA,NA,157,141,147,NA,NA,39,NA,NA,NA,4,197,"0"
"CHE.lo.ambi.bare.wf.03.26.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",311,656,283,NA,NA,NA,NA,193,197,189,NA,NA,45,NA,NA,NA,15,218,"0"
"CHE.lo.ambi.bare.wf.03.28.1","salpra","forb",2023-08-01,2021-06-16,"TL","1",283,592,275,NA,NA,NA,NA,129,91,94,NA,NA,72,NA,NA,NA,5,161,"0"
"CHE.lo.ambi.vege.wf.04.19.1","salpra","forb",2023-08-01,2021-06-16,"EI","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHE.lo.ambi.vege.wf.04.26.1","salpra","forb",2023-08-01,2021-06-16,"EI","1",66,NA,23,NA,NA,NA,NA,36,35,64,NA,NA,6,NA,NA,NA,NA,NA,"0"
